,meta-date,meta-href,meta-text,meta-author,meta-lang,meta-sentiment
420,1868-06-26,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000662&view=l,"

                |  Hannover, 26. Juni 1868
Mein hochverehrter, lieber Freund!
Die acuten
                        Exantheme (Scharlach, Masern, Rötheln) haben folgende gemeinsame
                    Merkmale: 1, Sie sind ansteckend, 2, haben, wenn nicht gestört, einen typischen
                    Verlauf von 3–4 Tagen (3–4 Tage Ausbruch des Exanthems u. eben in der gleichen
                    Zeit verschwinden desselben); (Ich habe die Blattern nicht mitgenannt, weil der
                    Verlauf etwas langsamer ist, die Behandlung durch Ventilation bleibt aber
                    dieselbe) 
3, Ergreifen außer der
                    Körperoberfläche auch andere Systeme.
Die
                        Masern bilden gleichzeitig eine Eruption auf der Mucosa der Augen u.
                    der Respirationsorgane (Röthung der Augen, Husten). –
Scharlach afficirt Nasen- u. Rachenschleimhaut bisweilen u. die
                    Nieren. –
Auf dieser Anschauung beruht
                    meine Behandlungsmethode: 1, Da die Krankheit ansteckend
                    ist u. das Contagium vom Kranken selbst fortwährend producirt und in die
                    umgebende Atmosphäre übergeführt wird, so ist für fortwährende Erneuerung der Luft im Krankenzimmer zu sorgen:
                    permanente Ventilation. –
2, Da der Proceß als ein
                    Gährungsproceß des Blutes aufzufassen ist (das Contagium = Ferment), da aber
                    
                |  ferner die Wärme alle Zersetzungsproceße steigert, so ist kühles Verhalten
                    erforderlich, wenn möglich, nicht über 15o R. –
3, Die ganze Körperoberfläche
                    wird Morgens u. Abends mit Schweineschmalz oder einer
                    Speckschwarte (ersteres angenehmer) eingerieben
                    (Schneemann). – Geschieht dies von Anfang an, so findet gar keine Desquamation
                    der Haut Statt u. der ganze Verlauf wird um Wochen dadurch abgekürzt. –
4, Bei ungenügendem Stuhlgange
                        leichte Laxanzen (Inf. laxativ. – St. Germainthee u.
                    drgl.) Bei genügender Defäcation gar keine Arznei. –
5, Bei Scharlach bedarf es
                    keiner Verdunklung des Zimmers, wohl aber bei Masern etc wegen der Affection der
                    Augen. –
Complication
                        bei Scharlach: kommen bei obiger Methode kaum
                    vor u. bedürfen gewöhnlich bei den sehr geringen Graden keiner Behandlung, da
                    sie von selbst verschwinden.
I, Angina scarlatinosa (brandige
                    Affection der Rachenschleimhaut). Ich glaube, daß diese ernste Complication
                    Folge concentrirten Contagiums durch mangelhafte Ventilation ist. Mir ist sie
                    nicht ausgebildet vorgekommen. Event. erfordert sie aufmerksamste Behandlung.
                    Ein oder 2 Mal bemerkte ich kleine gelbe Flecken am Gaumensegel (Arcus
                    palatinus) u. gab mit raschem Erfolge





℞ Aq. chlori
                                    ℥iiß(?)
 – destill. ℥i(?)

                                Syr. Sacch.
                                ℥ß(?)

}

Mds.
                                Halbstündlich 1 Teelöffel voll
(NB.
                                Bei kleinen Kindern schwächere Lösung)




Die Arznei (Chlorwasser) dient
                    zur Desinfection des 
                |  gangränescirenden Gewebens in loco u. im Magen. – Die
                    üblen Folgen entstehen, wenn nicht sehr tiefe Substanzverluste vorhanden, durch
                    Vaguslähmung in Folge von Resorption brandigen Zellengewebes in loco affectionis
                    oder von Magen aus. Daher der Nutzen des häufig diese
                    Parthien bespülenden Chlorwassers
II Nierenaffection (Albuminurie)
                    u. Hautwassersucht, durch unterdrückte Hautthätigkeit (zu starke Desquamation
                    der Haut, Erkältung, bei Kindern meist durch zu frühes Niedersetzen an kühlen
                    Orten: auf Steine, Rasen etc) Heilt meist rasch durch Tart. stib.





℞ Tartari stibiati
                                gr. ii
 Solve

                                Aq. flor. aur.
                                ℥iß(?)

                                Syr. Alth.
                                ℥ß(?)
 bei Kindern
                                weniger.

}

Mds. 2strc
1 Eßlöffel
                                voll
(für Erwachsene)




Dabei warmes Verhalten, um die Hautthätigkeit anzuregen; aber fortwährend Ventilation u. Fetteinreibung.
Die
                        Ventilation wird am besten im Nebenzimmer hergestellt. Ein
                    Fensterflügel geöffnet u. die Thür etwa 1 Fuß breit. Damit die Thür beim Aus-
                    und Eingehen nicht aus Gewohnheit geschlossen wird, stellt man eine Fußbank
                    dazwischen. Die Thür zum Krankenzimmer weit geöffnet. Die Kranken darf kein
                    Luftzug treffen, event. Bettschirm. –
Diät: Sobald der Puls zur Norm zurückgekehrt ist mäßige,
                    leicht verdauliche, aber nahrhafte Speisen. – 
                |  Gewöhnlich ist das Fieber am
                    4. Tage vorbei. –
Bei normalem Verlaufe kann man
                    nach 10 Tagen schon einen Spaziergang an trockenen Orten, bei
                        warmer Luft erlauben. Doch lasse ich zuvor die ganze
                        Körperoberfläche mit kaltem Wasser abwaschen um gegen Temperaturwechsel
                    abzuhärten. Diese kalten Waschungen lasse ich morgens 1 mal einige Wochen lang
                    fortsetzen u. dabei auf leichte Leibesöffnung achten. Waschungen des Gesichts u.
                    der Hände sind während der ganzen Krankheit, mit stubenwarmem Wasser,
                    erlaubt.
Bei dieser naturgemäßen
                    Behandlungsmethode halte ich Scharlach u. Masern für leichte
                        Affectionen. –
Es wird mich freuen bald zu
                    hören wie es Ihren lieben Mädchen
                    geht. – Wie geht es Ihnen selbst? Wie weit sind Sie mit Ihrem
                    Buche?
                    Sehen wir Sie bald? Kömmt Engels diesen
                    Sommer? Pfingsten besuchte mich Dietzgen, ein netter Mann. Nächstens mehr über ihn. –
Heute lese ich in der „Zukunft“: Natalie Reh, Wilhelm Liebknecht. Verlobte.
                    Darmstadt u. Leipzig. – Wissen Sie Näheres über die Dame? Man merkt der ganzen
                    Polemik Liebknechts seine völlige Unwissenheit betreff der öconomischen Basis
                    an. –
Haben Sie noch nichts weiter
                    über Erfolg u. Wirkung ihres Buches gehört?
Es ist 11 Uhr Nachts. Den Brief
                    muß ich noch zur Post bringen. Für heute adieu!
                StetsIhr treuerLKugelmannDr
                
                    Meine Frau u. Fränzchen grüßen herzl. Sie reisen in 8 Tagen
                        auf 4 Wochen nach Bonn. Gute Besserung! 
",Louis Kugelmann,de,"('neu', 0.9888483285903931)"
421,1868-12-22,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000884&view=l,"

                |  Ce 22. Décembre. 1868.
                        Genève123. Montbrillant.
Mon vieil ami – 
Serno m’a fait part de cette partie de ta lettre qui me
                    regardait. Tu lui demandes si je continue à être ton ami – Oui, plus que jamais,
                    cher Marx, parceque mieux que jamais je suis arrivé à comprendre combien tu
                    avais raison en suivant et en nous invitant tous à marcher sur la grande route
                    de la révolution économique, et en dénigrant ceux d’entre nous qui allaient se
                    perdre dans les sentiers des entreprises soit nationales soit exclusivement
                    politiques. Je fais maintenant ce que tu as commencé à faire toi il y a plus de
                    vingt ans – Depuis les adieux solennels et publics que j’ai adressés aux bourgeois au Congrès
                    de Berne, je ne connais plus d’autre société; d’autre milieu que le monde des
                    travailleurs – Ma patrie maintenant, c’est l’Internationale dont tu es l’un des principaux
                    fondateurs – Tu vois donc, cher ami, que je suis ton disciple – et je suis fier
                    de l’être. – Voici tout ce qui était nécessaire pour t’expliquer mes rapports et
                    mes sentiments personnels. – Passons à
                    d’autres
                    questions.
Tu dis dans ta lettre à
                        Serno, que nous avons
                    faussement posé la question à Berne, en parlant de l’égalisation des classes et
                    des individus – Cette observation est parfaitement juste quant aux termes, quant
                        à
                    
                |  la formule dont nous nous sommes servis – Mais cette formule nous a été
                    pour ainsi dire imposée par la sottise et par l’impénitence finale de notre
                    auditoire bourgeois. – Ils ont eu la sottise de nous céder; pour ainsi dire sans
                    combat, le terrain de l’égalité – et notre triomphe a précisement consisté dans
                    ce fait que nous avons pu constater qu’ils rejetaient toutes les conditions
                    d’une égalité réelle et sérieuse – C’est là ce qui les a rendus et les rend
                    encore furieux. – Au reste, j’avoue de bon cœur, que nous aurions mieux fait de
                    nous exprimer autrement par exemple, si nous avions dit: La suppression radicale
                    des causes économiques de l’existence des classes différentes, et l’égalisation
                    économique, sociale et politique du milieu et des conditions d’existence et de
                    développement pour tous les individus sans différence de sexe, de nation et de
                    race. – Je t’envoye sous bande tous les discours, moins un, que j’ai prononcés à
                    Berne – Mr Herzen, m’ayant demandé la permission de les imprimer dans 
                | 
                    le dernier Mohican, c’est à dire dans le dernier No de
                    son Journal qui a cessé de
                    paraître faute de public et de lecteurs, je n’ai eu aucune raison de la lui
                    refuser – Mais je te prie de croire qu’il n’y a absolument aucune solidarité entre lui et moi – Depuis 1863 surtout,
                    toutes nos relation politiques et maintenant même les relations privées sont
                    rompues – Il m’avait demandé la permission de modifier dans
                        son sens le discours que j’avais fait à Berne sur la Russie, en réponse
                    au discours de mon ami Mroczkowski que tu trouveras dans le Kolokol –
                        J’ai
                        proposé, comme
                    tous mes amis de la démocratie socialiste Russe, dont
                    je t’envoya aussi le
                    programme,
                    rédigé d’ailleurs par moi-même, comme la première condition de l’émancipation
                    réelle, c’est à dire économique, sociale et politique des peuples russes et non
                    russes enfermés dans l’Empire Russe – la destruction radicale
                        de cet Empire – C’était trop fort pour Herzen et nous nous sommes
                    brouillés. – Je t’envoierai aussi le
                        Programme de l’Alliance que nous avons fondée avec
                        Becker et beaucoup 
                | 
                    d’amis Italiens, Polonais et Français – Sur ce sujet nous aurons beaucoup à nous
                    dire – Je t’envoierai bientôt
                    la copie
                    d’une grande lettre, – presqu’une brochure – que j’écris
                    la-dessus à l’ami César de
                        Paepe – Maintenant quelques mots sur ce qui se passe ici. A Bâle
                    il y a une grève considérable – qui aura probablement pour résultat d’ajouter
                    5000 membres de plus à l’Internationale – Genève se montre parfait – Nous avons
                    eu une grande assemblée populaire, qui a nommé une Commission permanente de
                    Correspondance avec Bâle – J’en suis et Becker aussi – J’ai trouvé ici, parmi les travailleurs vraiment
                    des hommes magnifiques – Salue de ma part Engels s’il n’est pas mort une seconde fois – Tu sais qu’on
                    l’avait une fois enterré – et te prie de lui donner un Exemplaire de mes
                    discours, aussi bien qu’à M.M. Eckariues et Jung.
                ton
                    dévouéM. Bakounine.
                
                    
                |  Rappelle moi je te prie au souvenir de Madame Marx – 
",Michail Aleksandrovič Bakunin,fr,"('pos', 0.9678872227668762)"
422,1868-11-09,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000827&view=l,"

                |  Sunny Bank, Hornsey Lane9 November 1868
My dear
                    Sir
I am very much obliged to
                    you for your note of
                            this day week. I will forward a copy to Mr
Urquhart. But
                    pray
                    tell me 
1 Is the Russian Loan, of which you speak, the one 
                |  which has
                            just been denied to exist, as a previous one?
2 Supposing Russia, though a Greek firm, were to deposit a million
                            sterling in the Bank of England, and
                            to withdraw it at a time when the Bank could not pay it without
                            violating the Act
                                of 1844, could not the 
                |  bankruptcy of
                            the Bank be averted by an Order in Council suspending the Act—


I do not mean that the Act
                    does not throw much power into Russia's(?) hands, but
                    does it go the length of enabling her (the English government being unwilling)
                    to compel the Bank of England to stop
                    payment—
                Yours faithfullyCDCollet
Dr Marx 
",Collet Dobson Collet,en,"('pos', 0.078)"
423,1868-12-14,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000874&view=l,"

                |  Düsseldorf 14 Dez
                        1868
Mein lieber Marx
Bei meiner Ankunft in
                    Brüssel fand ich Depeschen mit der Nachricht von dem Tode meines Bruders
                        Eugen in Hamburg. Ich war ohne
                    alle Vorbereitung. In Hamburg habe ich drei bitterböse Wochen verlebt. Der mir
                    wirklich schmerzliche Verlust, dann Gemeinheiten aller Art, die auf mich
                    losgelassen wurden, sind Ursache, daß ich mich in einem ziemlich elenden
                    Zustande befinde. Hoffentlich kann ich in ein paar Tagen nach Brüssel – hôtel de
                    Brabant – weiterreisen; nach kurzem Aufenthalt daselbst will ich nach Paris. Von
                    dort gehe ich dann wahrscheinlich nach England zurück.
Meißner habe ich einen Augenblick
                    gesprochen; er war guter Stimung, schmunzelte aber doch etwas wegen dem
                    zweiten
                    Bande.
                    Thatsächliches hatte er nicht mitzutheilen.
Mit besten Grüßen an Deine
                    Familie
                Dein W. Strohn 


                
                |  Via Ostende.
                C. Marx Esqre
                Modena Villas
                Maitland Park
                Haverstock Hill
                London
",Karl Marx,de,"('neu', 0.9754759073257446)"
424,1868-10-08,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000780&view=l,"

                |  Mchr 8 Octbr 1868.
Lieber Mohr
Ich bin dieser Tage scheußlich
                    mit Commerce abgerackert worden, daher kann ich die Briefe erst heut
                    zurückschicken.
Mit dem Schweitzer ist es eine eigne Sache.
                    Der Kerl ist schlauer & activer als alle seine Gegner zusammen, obwohl er
                    dies mal sicher zu schlau gewesen
                    ist – nach der Köln. Ztg
                    sollen die wirklichen jetzt auftretenden Arbeiterversammlungen überall
                    ihre ihnen vom „Congreß“ oktroyirten Präsidenten
                    repudiiren,
                    & diese self elected Kerls bis hinauf zu Schw. werden merken daß so wie es
                        wirklich business gibt, diese Kniffe & Versuche, der wirkl.
                    Bewegung ihre Sekte  als
                    Leitung zu octroyiren, nicht mehr verschlagen.
Als Secretär für Dtschl. wirst Du
                    natürl. mit den sich etwa bildenden Unions verkehren müssen, solange nicht in
                    den einzelnen
                    Gewerken sich Gegen-Unions bilden, wo dann zwischen den beiden zu wählen wäre –
                    oder könnten sie sich beide anschließen? Darüber werdet Ihr englische Precedents
                    haben. Von Wichtigkeit ist dabei nur daß Schw.  & die Seinigen stets daran erinnert werden daß sie
                    mit dem Sekr. für Dtschl, nicht mit K.M., korrespondiren,
                    & dafür wirst Du schon sorgen.
Die russ. Übersetzung ist sehr
                    erfreulich, sobald die Sache etwas weiter gediehen muß man dies in die Zeitungen
                    bringen.
Das Manuscript
                    von Dietzgen habe
                    ich noch nicht ansehn können. 

                | 
                    Gaudissart wird immer amüsanter. Die 30 Bogen
                    sind vor der Hand nicht gefährlich, da sie in 4 Sprachen zugleich erscheinen
                    sollen, wirds wohl noch ein Säculum dauern. Als Jud kann er indeß das Mogeln
                    nicht lassen, & es geschiht ihm recht daß er sich an Biscamp die Finger verbrennt.
Wilhelmchen ist auch nicht übel.
                    Was die Schwaben angeht, so scheinen es also Geldverhältnisse zu sein, die ihn & die Seinigen an die Föderalisten
                    fesseln.
                    Dem
                    wäre näher nachzufassen, nachher fällt das alles uns auf die Kappe. Ich hatte
                    ihn darauf aufmerksam gemacht daß er im Moment wo die revolutionäre
                    Action näher tritt, es durchaus gegen das Interesse
                    unsrer Partei ist, wenn unsre Leute sich in den an sich faulen Gegensatz von
                    Großpreußen & östreich. föderalist. Großdeutschland zu Gunsten der einen
                    Partei zu fest verbissen haben. Das unglückliche Vieh kann noch immer nicht
                    einsehn daß der ganze Gegensatz mit  seinen
                    beiden Seiten eine reine Bornirtheit ist, ich dachte die spanische
                        Revolution würde ihn etwas aufgeklärt haben, aber no go.
Näheres über den Verlauf des
                        Schweizer Congresses & dessen
                        Nachwirkung
                    noch nicht gesehn, da ich die Zukunft erst spät erhalte.
Beste GrüßeDeinF.
                        E.
                
            
        ",Friedrich Engels,de,"('neu', 0.948489785194397)"
425,1868-09-21,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000750&view=l,"

                |  Palmerston Buildings,93, Bishopsgate Street, E.C.

London, 21 Sept 1868
Lieber Marx,
Hier bin ich wieder! Wo und
                    wann häufen wir uns an? Ich muß Ihnen meinen Jungen loslassen; er sagt bereits, wenn ich ihn frage:
                    Who are you? Antwort: I am a little papa! – Bitte um Lebenszeichen. In Paris
                    habe ich letzten Dienstag den alten
                        Johann Philipp gesprochen. Grüßen Sie ihre liebe Familie, den
                        old young man
                    einbegriffen.
                Der
                    IhrigeBorkheim.
            
        ",Sigismund Ludwig Borkheim,de,"('neu', 0.9973010420799255)"
426,1868-09-20,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000749&view=l,"

                |  Sunday
Dear Mohr!
Yesterday I received your first
                    note, and wrote at once to Berlin; just now Nr. II arrived and I shall without
                    delay inform E.
The quiproquo happened while I
                    was absent on my wedding trip. I had given orders to
                    print your
                    “address”; and Bebel, who could not find it, wrote to Becker for the “Programm” and
                    received the unfortunate document, that brought us to despair in Nürnberg. When
                    I discovered the mistake, it was too late to mend it, especially as we could not
                    well disavow old Becker. Luckily, Pfeiffer & Co. were so confused by our
                    vigorous onslaught, that they quite forgot to prove the stupidities of the
                    pseudo-programm. Now, the 
                |  thing is explained, and our people know, that
                    under the circumstances the error was excusable.
I think, there are a few dozen
                    of Vogt’s in
                    Berlin.
                    Ihad
                    to leave them there, when I was expelled; and most
                    copies were distributed by me to political persons,—sold
                    very few. In 5 or 6 days I hope to
                    have news.
Of course, we have officially to
                    communicate with you; not with Geneva. B. shall not be offended. But, we shall have some difficulties with the police, and most likely our Verein
                    will be dissolved. However that
                    will not prevent us, from going on. The next day we shall have a new 
                | 
                    Verein, and an organisation, that cannot be reached by the police.
We are now at the head of the
                    movement in Germany. The Allg. D.
                        Arbeiterverein I have undermined; Schweitzer must be thrown over board,
                    he is too slippery a fish, to be entrusted with a position at the head
                    of a party.
Mende,
Hatzfeldt’s
                    “Schürzenstipendiat” got in my hands last week, and I gave him such a lesson,
                    that he fainted and his attendants had to lead him
                    out.
Send your
                                “Aufruf”
                                in time.
We are all well, and hope you
                    are the same.
We send our love
                YourMiller
                
                    Have you an objection to my printing your Brumaire Bonaparte
                        as Feuilleton? Can’t you send me an article, if ever so short, but with
                        
                |  your name? I am sorry you were not in Nürnberg, you would have met
                        with a reception, that would have made you forget, what you had to suffer
                        during the last 10 years. –
Write regularly. 
",Wilhelm Liebknecht,en,"('pos', 0.061)"
427,1868-09-02,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000725&view=l,"

                |  Ostende 2 Septbr 68
Lieber Friedrich
Gestern Abend sind wir
                    glücklich hier angekommen. Ich glaubte in der vorigen Woche ich würde in Engelskirchen
                    bleiben müssen, wir haben da recht traurige Tage gehabt, die Kinder haben Alle
                    den
                    Stickhusten
                    u. der kleine
Max von Adolf ist daran gestorben. Mündlich erzähle ich Dir näheres
                    darüber.
Unsere Adresse ist F. J.
                    Ysengrin
                    rue de Flandre No 5. Es ist ganz nahe an der See u. am Coursal(?).
                    Hoffentlich kannst Du bei uns im Hause schlafen da vieleicht ein Zimmer frei
                    wird, sonst nehmen wir ein’s ganz hier in der Nähe u. Du frühstückst mit bei
                    uns. Nun komm recht bald u. leb bis dahin wohl.
                Mit treuer LiebeDeine Mutter E. 
            
        ",Friedrich Engels,de,"('neu', 0.9571781754493713)"
428,1868-07-04,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000672&view=l,"

                |  4 Juli 1868.1,
                                                Modena Villas, Maitland Park, HaverstockHill. London.
Lieber Freund,
Ihr Schreiben vom
                                                        20. Mai
                                        traf während längerer Abwesenheit meinerseits v. London ein.
                                        Daher die verspätete Antwort.
Was Liebknechts
                                        Verbindungen mit N. York
                                        angeht, so weiß ich nichts davon, werde ihm aber darüber
                                        schreiben.
Für Sorge lege ich folgende
                                                  Vollmacht ein. Unsre direkte
                                        Verbindung ist mit Whaley, Sylvis and Jessup.
Der Common Wealth hat
                                        längst aufgehört zu existiren. Die wöchentlichen Reports über die
                                        Verhandlungen des Central Council erscheinen im Beehive. Deßwegen ist
                                        dieß Blatt, ein bornirtes Trades Union Organ, aber weit
                                        entfernt, unsre Ansichten zu repräsentiren.
In der deutschen
                                        Presse ist mein Buch bisher
                                        besprochen worden – u. meist sehr wohlwollend – in Zukunft,
                                        Stuttgarter „Beobachter“, Würtemberger „Staatszeitung“,
                                        Frankfurter
                                                „Börsenzeitung“, ditto
                                        „Hamburger Börsenzeitung“, Hamburger „Anzeiger“ etc,
                                        verschiednen Blättern in Hannover u.
                                        Rheinprovinz-Westphalen, bes. 
                |  ausführlich, in
                                        fortlaufenden Artikeln, in Schweitzers „Socialdemokrat“ (Berlin) u.
                                                Elberferlder Zeitung.
                                                Die letzten beiden Blätter,
                                        obgleich letzteres liberales Bourgeoisblatt, ergreifen
                                        direkt Partei.
Die grossen Bourgeois- u.
                                        Reactionsblätter, wie Kölnische, Augsburger, Neue Preussische, Vossische etc haltens Maul
                                        sorglich.
V. officiell
                                        ökonomischer Seite bis jezt nur in
                                                „Hildburghauser Ergänzungsblättern“ Anfangs
                                        dieses Jahres Referat v. Dr. Dühring (Privatdocent an der Universität zu Berlin, Anhänger
Careys)  (dieß Referat scheu
                                        gehalten, im Ganzen anerkennend) – u. im Juniheft der v.
                                                Faucher u. Michaelis
                                        herausgegeben ökonomischen Zeitschrift. Herr Faucher
                                        macht natürlich nichts ausser Bemerkungen, wie man sie vom
                                        Lustigmacher u. bezahlten Hanswurst der
                                        deutschen Bastiatiten erwarten darf.
Es ist mir lieb,
                                        wenn Sie mir v. Zeit zu Zeit einige Zeitungen schicken.
                                        Namentlich aber wäre es mir sehr werthvoll, wenn Sie einiges
                                        Antibürgerliche über die Grundeigenthums resp. Ackerbau
                                        Verhältnisse in
                                        Ver.
                                        St. auftreiben könnten. Da ich in dem
                                        II Bd die Grundrente behandle, wäre mir Material
                                        speziell gegen H. Carey’s Harmonien
                                        willkommen.
SalutIhrK. Marx
                        
                        
                                
                |  London. 4 Juli 1868.
We recommend Mr. Sorge to all
                                        the friends of the International
                                                Workingmen’s Association, and, at the same
                                        time, empower him to act in the name, and on behalf, of that
                                        Association.
                        
                                By order of the General Council
                                        ofthe Intern. W. Assoc.Karl Marx,Secretary
                                        for Germany.
                        
                ",Karl Marx,de,"('neu', 0.9924498796463013)"
429,1868-06-11,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000650&view=l,"

                |  4 Charles Str.Northampton
                        Square
Dear Marx
I sent a letter to Manchester
                    last week but as I could not find yours at the time I think I put the wrong
                    number & I fear you did not get it.
Odger has again made his appearance
                    & it appears with the object of preventing our congress from taking place in
                    London, so we have had some very hard fighting both last tuesday & the one
                    before & still our resolutions have not passed yet. 

                |  I think I have been very
                    successful, so far, for I have got almost the whole of the English members with
                    us: Hales, Lucraft, Milner, Buckley; at first they were opposed to the holding of the
                    congress in London that is to say: they endorsed the views of Odger; you must try to be at our
                    meeting next Tuesday 
                |  but I should like to see you before that meeting if
                    you can make it convenient; so that I shall put you “au
                        courant de l’affaire”.
Remember me kindly to Madame
                    & Mesdemoiselles Marx.
                Fraternally yoursHn
                    Jung.11 June 1868. 
",Hermann Jung,en,"('pos', 0.101)"
430,1868-08-18,https://megadigital.bbaw.de/briefe/detail.xql?id=M0004891&view=l,"

                |  London, 18 Aug. 1868.

Zum Abschluß der Vorarbeiten
                    für den Brüßler Kongreß ist eine Sitzung der Exekutivkommission des Generalraths
                    der Internationalen Arbeiter-Association
                    auf den 22. August anberaumt und eine Plenarsitzung des Generalraths auf den 25.
                    August. Da ich für beide Tage mit Berichterstattung beauftragt bin, finde ich
                    mich außer Stand, der ehrenvollen Einladung zur Theilnahme an dem Kongreß des
                        Allg. deutsch. Arb.-Vereins in
                    Hamburg nachzukommen.
Ich sehe mit Freude, daß das
                    Programm Ihres Kongresses die Punkte festgesetzt hat, welche in der That die
                    Ausgangspunkte aller ernsten Arbeiterbewegung bilden müssen: Agitation für volle
                    politische Freiheit, Reglung des Arbeitstags und planmäßige, internationale
                    Kooperation der Arbeiterklasse in der großen, weltgeschichtlichen Aufgabe,
                    welche sie für die ganze Gesellschaft zu lösen hat. Glückauf zum Werk! 
Mit demokratischem GrußeKarl Marx
",Karl Marx,de,"('neu', 0.9997490048408508)"
431,1868-11-30,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000854&view=l,"

                | 
                                                  London. 30 Nov. 1868.
Dear Fred,
Ich bin ganz knocked
                                                  down durch Deine zu grosse Güte.
Ich habe mir
                                                  von meiner Frau
                                                  sämtliche Bills vorlegen lassen u. die Schuldensumme ist viel
                                                  grösser als ich dachte, 210 £ (wovon about 75 £ f. Pfandhaus
                                                  u. Zinsen). Dabei
                                                  ist
                                                  noch nicht eingerechnet des Doktors Bill für die Kur während der Scarlatina, die er noch
                                                  nicht eingeschickt hat.
Wir haben
                                                  während der
                                                  letzten Jahre mehr als 350 £ gebraucht, aber die
                                                  Summe genügt völlig, da 1)
                                                  während der letzten Jahre
                                                  Lafargue mit bei uns lebte, u. die Auslagen durch seine Anwesenheit
                                                  im Haus sehr vergrössert wurden; 2) wegen des
                                                  Schuldsystems alles viel zu theuer bezahlt ward.
                                                  Ich würde, bei völliger clearance der Schulden, erst fähig sein
                                                  eine strict administration durchzusetzen.
Wie unangenehm die
                                                  Zustände hier im Haus seit den
                                                  letzten Monaten wurden, siehst Du daraus, daß
                                                  Jennychen – hinter meinem Rücken –
                                                  sich als Stundengeberin
                                                  bei einer englischen Familie engagirt hat. Die
                                                  Sache beginnt erst Januar 1869. Ich habe
                                                  nachträglich die Geschichte zugegeben unter der
                                                  Bedingung (die Frau v. dem
                                                  Haus, ihr Mann Dr. Monro, war deßwegen bei meiner Frau),
                                                  daß das Engagement nur für 1 Monat bindend , u.
                                                  jeder Theil nach Ablauf des Monats das Recht hat aufzukündigen. So
                                                  sehr fatal mir die Sache (das
                                                  Kind hat fast den
                                                  ganzen Tag kleine Kindern zu unterrichten) war –
                                                  ich brauche Dir das nicht erst zu sagen – gab ich
                                                  sie unter diesem Vorbehalt zu, weil ich vor allem
                                                  gut fand, daß Jennychen
                                                  durch irgendeine Beschäftigung zerstreut u.
                                                  namentlich 
                |  aus den 4 Wänden hier geschafft
                                                  werde. Meine Frau hat
                                                  seit Jahren – aus den
                                                  Umständen erklärlich, aber deßwegen nicht
                                                  angenehmer – ihr temper durchaus verloren u. quält
                                                  mit ihrem Jammer u. Reizbarkeit u. bad humor die
                                                  Kinder zu Tod, obgleich keine Kinder in a more
                                                  jolly way Alles ertragen. Aber
                                                  sunt
                                                  certi denique
                                                  fines.
                                                  Es ist natürlich unpleasant Dir das zu schreiben.
                                                  Sagen läßt sich sowas schon eher. Doch ist es
                                                  nöthig, um Dir zu erklären, warum ich Jennychens Schritt nicht absolut
                                                  rückgängig machte.
                                                  DeinKM
                                                  
                                                  
                                        ",Friedrich Engels,de,"('neu', 0.9188387989997864)"
432,1868-02-11,https://megadigital.bbaw.de/briefe/detail.xql?id=M0000550&view=l,"

                |  London, 11 Februar
                                                1868.
Sehr
                                                geehrter Herr Doctor!
Meine Absicht,
                                        Ihrer so außerordentlich freundlichen Erlaubniß, Folge zu
                                        leisten und meinen Besuch bei Ihnen noch in dieser Woche zu
                                        wiederholen, ist leider durch Umstände verhindert, die mich
                                        zwingen, schon heute Abend nach Berlin abzureisen; ich bin
                                        daher leider nicht einmal im Stande, die gewöhnlichste
                                        Pflicht der Artigkeit zu erfüllen und mich persönlich bei
                                        Ihnen und Ihrer sehr geehrten Familie zu verabschieden.
Dagegen hoffe
                                        ich um so eher auf Ihre Nachsicht rechnen zu können, als
                                        mein Aufenthalt hier ja eben keine Erholung sondern ein rein
                                        geschäftlicher ist und ich außerdem wahrscheinlich sehr bald
                                        nach London zurückkehre und es dann mein erstes sein wird,
                                        Sie aufzusuchen vorausgesetzt daß Sie und Ihre geehrte
                                        Familie noch bis dahin ein freundliches Andenken bewahren
                                        werden
                                Ihremaufrichtig
                                        ergebenenCarl CoppelDr Carl Marx Esqre

",Julius (genannt Carl) Coppel,de,"('neg', 0.9484202265739441)"
